pat_id,birth_date,death_date,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,prior_opioid_abuse_diag
5304ef6b-121c-4236-96c2-7c1cc7be331c,1971-07-28,,999-65-1505,S99969207,X32932125X,Ms.,Chanda935,Baumbach677,,,S,white,irish,F,Prior Lake,395 Stiedemann Meadow Howard Lake Minnesota 55349 US,0
35b969be-461f-46e6-af83-d1c1e02b1263,1952-10-06,,999-66-2415,S99910922,X65871612X,Mr.,Erick204,Lubowitz58,,,S,white,italian,M,Minneapolis,716 Gleichner Stravenue Chisago Lakeship Minnesota  US,0
1403ecc8-c72a-4d45-98fc-2e4677073ce6,2009-01-31,,999-10-5023,,,,Adrianna470,White193,,,,white,french_canadian,F,St. Cloud,1024 Schuppe Highlands Suite 59 Lanesburghship Minnesota  US,0
d537e3c7-d226-45a8-ab5b-55868f5619a5,1968-03-04,,999-92-4789,S99934295,X38457196X,Mr.,Bradford382,Champlin946,,,M,white,scottish,M,St. Paul,375 Padberg Common Minneapolis Minnesota 55401 US,0
0712edad-45ba-4c4d-b604-4210d603659d,2010-06-18,,999-52-2074,,,,Luke971,Harris789,,,,white,irish,M,Eagan,359 Moore Dam Suite 23 Forest Lake Minnesota 55025 US,0
4cf0586d-3294-43ee-bfdc-98df0e6ef323,1961-05-02,,999-66-2353,S99944576,X16587980X,Mrs.,Tommye961,Bartoletti50,,Langworth352,M,white,french_canadian,F,Fridley,945 Pfannerstill Passage Unit 13 Lino Lakes Minnesota 55014 US,0
2be4b7f4-3400-4635-9d9b-c5ff85863588,1971-03-29,,999-63-9345,S99919098,X59423037X,Mr.,Tyson541,Sanford861,,,S,white,american,M,Minneapolis,393 Braun Neck Cloquet Minnesota 55720 US,1
f3d7ab9d-f46e-4c1e-ab7e-0fc655f883cb,1965-12-01,1987-01-24,999-28-8495,S99923141,X62237815X,Ms.,Catherin804,Breitenberg711,,,,white,irish,F,Harmony,209 Johnston Trail Suite 37 Minneapolis Minnesota 55401 US,1
609b9d29-2a11-47d2-b4f4-d9b6cb560205,2004-09-13,,999-55-8872,,,,Myron933,Effertz744,,,,white,irish,M,Comptonship,412 Kuhlman Ramp Unit 61 Pomme de Terreship Minnesota  US,0
e4a4846f-49f1-4fd5-84c7-afa193b86ef9,1942-07-04,1952-12-31,999-12-2711,,,,Clifton91,McCullough561,,,,native,american_indian,M,Minneapolis,833 Wisozk Knoll Warren Minnesota 56762 US,0
9e19c40b-f5d3-46d1-bf79-8c077406e223,1950-01-24,,999-37-9859,S99986124,X72426703X,Mr.,Duane703,Koch169,,,M,white,polish,M,Frazee,487 Gutkowski Crossroad Suite 12 Duluth Minnesota 55802 US,0
592fd5e7-80d3-492b-b381-e024173b3753,1974-04-25,,999-70-5765,S99947374,X51844320X,Mr.,Jarrod316,Doyle959,,,M,white,italian,M,Mendota Heights,371 Orn Highlands Brooklyn Park Minnesota 55428 US,0
58248c04-9ea6-48d6-8ba5-009088cf39c6,1988-05-22,,999-87-8229,S99913985,X878986X,Mr.,Hong136,Feil794,,,M,white,german,M,Columbia Heights,569 Dietrich Station Unit 56 Elk River Minnesota 55330 US,0
5d05068d-d68c-4a38-b046-333888c451c1,1963-04-30,,999-15-3369,S99995132,X15111412X,Mrs.,Linette249,Rippin620,,Dickens475,M,white,irish,F,Independence,468 Littel Well Lino Lakes Minnesota 55014 US,1
7d1479ae-68c1-461b-aff5-4fbfb860b97c,2016-11-13,,999-75-8345,,,,Jestine4,Botsford977,,,,asian,chinese,F,Eden Prairie,1060 Greenfelder Byway Woodbury Minnesota 55125 US,0
d70f907d-77b3-4fed-9257-834f278a1fe1,1978-08-31,1995-05-25,999-13-5901,S99924703,,,Josue598,Nienow652,,,,white,irish,M,Coon Rapids,515 Willms Annex Rochester Minnesota 55901 US,1
bc8ecbd6-47ff-4705-93ea-030d547b9f66,1985-10-17,,999-57-9784,S99975764,X70874551X,Mrs.,Lanelle105,Botsford977,,Weber641,M,white,american,F,Burnsville,1082 Kilback Run Minneapolis Minnesota 55401 US,1
b9e7a1b5-1459-4716-8dd2-82ef8b374da7,1984-08-07,,999-71-8268,S99993258,X53111008X,Mrs.,Mittie376,Leuschke194,,Fritsch593,M,white,english,F,Albert Lea,1009 Parisian Approach Suite 84 Warren Minnesota 56762 US,0
9d2a0d41-eace-41b7-8b33-2eb45cfb0228,1954-02-17,,999-90-9891,S99945194,X41426562X,Mrs.,Claudie965,Hackett68,,Bashirian201,M,white,english,F,Plymouth,1029 Mohr Burg Evansville Minnesota 56326 US,0
65300f6f-9bf2-4320-8025-f7521f013e6e,1951-02-12,2002-07-08,999-86-6955,S99937870,X76673603X,Ms.,Lorriane838,Spinka232,,,S,white,irish,F,Moorhead,1084 Doyle Promenade Unit 70 Fridley Minnesota 55421 US,0
2c7240e7-4016-4f7e-9286-a346761283f2,2006-11-19,,999-25-5400,,,,Samual455,Lynch190,,,,white,irish,M,Adrian,574 Goyette Fort Suite 44 Minneapolis Minnesota 55401 US,0
d3a7ff32-8482-440d-af30-e968a78f4d91,2017-08-09,,999-69-7931,,,,Zada604,Bauch723,,,,asian,asian_indian,F,Burnsville,742 Bailey Flat Suite 77 St. Paul Minnesota 55101 US,0
68a21249-00e4-4757-a627-fff7f60aa1f5,2010-02-17,,999-90-9695,,,,Nery414,Bins636,,,,white,english,F,Rochester,1070 Mitchell Wall Unit 30 Fridley Minnesota 55421 US,0
74c92346-a2d2-42d8-be79-84415e0c8358,1959-08-11,,999-90-5245,S99947653,X24005424X,Mrs.,Delana41,Boyle917,,Walsh511,M,white,portuguese,F,Stillwater,558 Effertz Viaduct Apple Valley Minnesota 55068 US,0
dec9087a-629d-4be1-ba70-a60f27ffcd0b,1971-11-14,1989-02-19,999-42-9209,S99978827,,,Freda902,Swift555,,,,white,english,F,Elk River,197 Bahringer Trafficway Apt 5 Collinsship Minnesota  US,0
45bd241b-243c-4be9-906f-d120f05b1178,2015-02-25,,999-54-2977,,,,Lazaro919,Oberbrunner298,,,,white,russian,M,Rockfordship,373 Batz Green Minnetonka Minnesota 55305 US,0
17f93be5-1cfb-48ca-84ba-c571070f89b4,1958-03-21,,999-28-1261,S99925231,X10215971X,Mrs.,Trisha327,Lang846,,Wyman904,M,white,irish,F,Apple Valley,427 Brakus Boulevard Suite 58 Orono Minnesota 55331 US,0
04a273cd-d2e4-4757-8ce5-5980cbb0e828,1975-12-09,,999-86-5782,S99941225,X85527311X,Mrs.,Sunny31,Lind531,,Gulgowski816,M,white,french,F,Roseville,425 Kuhic Track Unit 18 Rochester Minnesota 55901 US,0
8d5e36ce-5c24-44ca-bef8-187c1053bcd3,2015-03-28,,999-68-4592,,,,Carman694,Abbott774,,,,white,italian,F,Edina,1015 Friesen Fort Eden Prairie Minnesota 55344 US,1
83178756-7954-40c2-a348-69774e3a099c,1953-05-08,,999-13-8974,S99937758,X83314334X,Mrs.,Susana117,Tejada731,,Ulloa39,M,black,dominican,F,Moorhead,524 Feeney Alley Apt 15 Waite Park Minnesota 56301 US,0
12d9832b-d907-4914-bf62-be0c18885a69,2006-05-04,,999-25-8753,,,,Gretchen912,MacGyver246,,,,white,swedish,F,St. Paul,608 Borer Parade Lakeville Minnesota 55024 US,0
bcd7f106-5148-4580-856a-79bf3461b98d,1952-02-25,,999-38-1442,S99932575,X27243944X,Mr.,Junior695,Wolf938,,,M,white,american,M,Coon Rapids,946 Langworth Ranch Lakeville Minnesota 55024 US,0
80a56c73-d8b2-44ad-8233-0fbbbce7b74c,1964-11-24,,999-70-5486,S99965942,X68675634X,Mr.,Ivory697,Satterfield305,,,M,white,irish,M,Minneapolis,570 Haley Vista Minneapolis Minnesota 55401 US,0
1e85de62-53c0-43d7-bbd8-c7787b4c2c79,1982-01-11,,999-74-7216,S99959766,X74953760X,Ms.,Toshiko149,Satterfield305,,,S,white,portuguese,F,Minneapolis,982 Jaskolski Haven Suite 71 Prior Lake Minnesota 55352 US,0
d19457b7-0e60-4438-801c-1999e1ea6876,1991-03-04,,999-87-8363,S99914108,X6429864X,Mr.,Sanford861,Jaskolski867,,,M,white,italian,M,Yorkship,500 Kub Tunnel Olivia Minnesota 56277 US,0
93280786-16fe-4184-a8a1-9046ff884702,2003-02-07,,999-97-9533,,,,Tessa832,Abernathy524,,,,white,irish,F,Minneapolis,147 Mosciski Bridge Apt 4 Minnetonka Minnesota 55305 US,1
9d55dd2f-9b8b-47fd-81d2-03de9ef52486,1958-07-14,,999-46-2992,S99991891,X21180060X,Mr.,Mark765,Tremblay80,,,M,white,italian,M,Marionship,878 Willms Divide Unit 42 Collinsship Minnesota  US,1
60958131-e431-4666-a750-0ff076952b2f,1975-07-03,,999-45-9635,S99973373,X4247213X,Mr.,Frederic454,Legros616,,,M,white,polish,M,Victoria,221 Quigley Ranch Cottonwoodship Minnesota  US,1
cf024d02-2a73-4541-83d3-a9d6e0582391,1960-12-08,,999-91-1555,S99982531,X79872852X,Ms.,Queen50,Marks830,,,S,asian,chinese,F,Roseville,582 Predovic Divide Unit 85 Woodbury Minnesota 55125 US,0
7fb0636c-8272-40df-9ac1-2dbcc4c3c025,1990-08-03,,999-55-5376,S99995739,X87079203X,Mr.,Sammy219,Kertzmann286,,,M,white,irish,M,Rochester,938 Towne Viaduct Marionship Minnesota  US,0
744fb78f-a854-462a-a4f4-f2dc8d474602,1986-07-01,,999-12-1349,S99985494,X81729137X,Mr.,Margarito178,Ondricka197,,,M,white,irish,M,Stanfordship,672 Koepp Path Unit 18 Fredenbergship Minnesota  US,1
4cf607b1-49ec-4a2f-ae65-5f04feb4361e,1966-04-01,,999-24-5169,S99969540,X21953166X,Mrs.,Adrian111,Gleichner915,,Zemlak964,M,white,irish,F,Minnetonka,756 Wiza Frontage road Unit 88 Sartell Minnesota 56303 US,0
e36620f3-0ed3-4855-8fe6-31f94c7c5e21,2004-10-20,,999-69-5773,,,,Numbers230,Buckridge80,,,,white,irish,F,Eden Prairie,647 Konopelski Annex Kasson Minnesota 55944 US,1
2eaa881e-7960-4121-b2d3-4e60b77b72f2,1978-10-09,,999-40-4317,S99928993,X40142390X,Mrs.,Natalie960,Strosin214,,Muller251,M,white,polish,F,Stillwater,389 Kassulke Route Richfield Minnesota 55423 US,1
7b2c76d5-a0a5-4873-b1da-ca683664ba2f,1966-06-20,,999-56-4796,S99945057,X45338559X,Mrs.,Myung778,Larson43,,Tillman293,M,white,french_canadian,F,Ramsey,690 Kuhic Arcade Unit 60 Lakeville Minnesota 55024 US,1
48b2432f-1219-4440-b71b-b274d74f98d9,1979-09-27,,999-92-1631,S99982428,X23079192X,Mr.,Carlton317,Ryan260,,,M,white,irish,M,St. Paul,360 Turner Drive Suite 24 Plymouth Minnesota 55441 US,0
dad6dd1c-6c3c-452c-8722-91834dc75939,1987-10-23,,999-15-2079,S99924026,X3411034X,Mrs.,Tomasa683,Klein929,,Stark857,M,white,italian,F,Minneapolis,185 Schuppe Loaf Plymouth Minnesota 55441 US,1
ff99fb79-9d95-4afe-bf5c-18f6976f41d3,1960-01-20,,999-18-8993,S99964823,X39607714X,Mrs.,Danielle72,Will178,,Brekke496,M,native,american_indian,F,Faribault,1045 Miller Quay Robbinsdale Minnesota 55422 US,1
4cac2c9c-cde8-450f-8953-e00629a18c6f,1975-04-22,,999-69-3932,S99953208,X4366251X,Mrs.,Jacqueline49,Steuber698,,O'Reilly797,M,white,scottish,F,St. Louis Park,138 Swaniawski Tunnel Suite 37 Bloomington Minnesota 55420 US,0
43ea27b5-0cb2-49b0-b547-ab6810eab764,1963-05-19,,999-64-7753,S99975717,X14559207X,Mrs.,Delmy607,Terry864,,Sporer811,M,white,irish,F,St. Cloud,928 Schuppe Boulevard Suite 12 Rice Minnesota 56367 US,0
01a0a8a5-bda6-49ea-88b4-9b1ffbd5912d,1935-07-19,2012-12-14,999-84-5149,S99922603,X67293653X,Mrs.,Armanda758,O'Hara248,,Lowe577,M,white,irish,F,Inver Grove Heights,524 Nicolas Port Grey Eagleship Minnesota  US,1
05db142b-80b3-4605-91fc-88e4b7692a67,1980-05-24,,999-34-4496,S99955590,X48328156X,Mrs.,Charlyn749,Predovic534,,Oberbrunner298,M,asian,chinese,F,Dilworth,443 Beahan Grove White Bear Lake Minnesota 55109 US,0
900cd1a7-00d2-4df5-aebf-ab4db0f3cd14,1965-03-22,,999-81-5620,S99973747,X9796767X,Ms.,Hallie315,Greenfelder433,,,S,white,italian,F,Bloomington,227 Walsh Trail Bloomington Minnesota 55420 US,0
1cc43ce5-756c-419e-b910-180b144a8827,1940-02-02,1995-08-18,999-90-2714,S99978490,X83604479X,Mr.,Mickey576,Ernser583,,,M,white,english,M,Minneapolis,1055 Nienow Landing Apt 86 Moorhead Minnesota 56529 US,1
fc66e295-ae0a-4fae-b015-64a75ab57487,1995-05-19,,999-74-7128,S99963153,X54457671X,Ms.,Beata187,Fahey393,,,,white,american,F,Belle Prairieship,611 Auer Course Pelicanship Minnesota  US,1
bc7eac44-937a-4edc-8f5b-48e4a6af4340,1998-10-19,,999-21-2033,S99944575,,Mr.,Adolph80,Schiller186,,,,white,irish,M,Duluth,876 Wilkinson Alley Apt 38 Grey Eagleship Minnesota  US,0
6ab63495-5e1e-463c-b7d7-d2437003fdc3,2012-12-13,,999-13-8128,,,,Cleveland582,Blanda868,,,,hispanic,central_american,M,Sandstoneship,787 Cremin Dale Moorhead Minnesota 56529 US,0
39f1b347-ef26-405c-9c39-0d05c02290fc,1960-12-09,,999-74-9662,S99991059,X87347957X,Mr.,Sol312,Volkman526,,,M,white,french_canadian,M,Lakeville,333 Parker Trafficway Coon Rapids Minnesota 55304 US,0
5e15b03e-6921-4ba7-b5d3-99dbaab29dd5,1974-01-01,,999-61-9251,S99930290,X75557226X,Mr.,Joey457,Mann644,,,M,white,italian,M,Dawson,810 Wyman Way Apt 21 Minneapolis Minnesota 55401 US,1
526716db-ea1b-4482-8500-d9de42a01a93,2009-04-05,,999-97-2180,,,,Leslie90,Wilderman619,,,,white,english,M,East Gull Lake,791 Runte Village River Fallsship Minnesota  US,0
bedb8f0c-8dcd-4d84-926d-23fde6676a7c,1954-08-15,,999-52-6672,S99948255,X45591337X,Mrs.,Anette189,Leffler128,,Macejkovic424,M,asian,chinese,F,Alexandria,513 Kessler Branch Unit 12 St. Paul Minnesota 55101 US,0
3b4db7c1-e9cb-434a-8161-d3e0be7c637a,1998-10-13,,999-53-4176,S99913408,,Ms.,Malisa137,Abshire638,,,,black,west_indian,F,Melrose,769 Sauer Park Unit 7 St. Paul Minnesota 55101 US,0
57436679-eee9-4f08-b237-6ce5468b85bb,1963-11-26,,999-46-9549,S99976032,X14667314X,Mrs.,Branda994,Farrell962,,Jacobs452,M,white,italian,F,St. James,795 Jerde Lodge Rochester Minnesota 55901 US,0
d57f40e4-5266-4868-9afa-86df021ebc89,1958-10-09,,999-67-6806,S99981294,X51396917X,Mr.,Miles206,Torp761,,,M,asian,asian_indian,M,Zumbrota,373 Paucek Light Unit 79 St. Paul Minnesota 55101 US,1
323efa87-6df6-4674-9955-8f9664fd5c69,2017-05-07,,999-39-2067,,,,Jessie665,Connelly992,,,,white,irish,M,Twin Lakesship,1069 Huels Common Ross Lakeship Minnesota  US,0
e6ce0183-6431-4260-9db1-54c9d41e1f41,1960-12-08,,999-68-8008,S99983307,X72457609X,Mrs.,Felicitas300,Block661,,Kuphal363,M,white,irish,F,Inver Grove Heights,582 Schaefer Esplanade Apt 0 Minneapolis Minnesota 55401 US,1
f06c5735-deff-4f54-ae9d-442c04fbc9c1,1982-12-22,,999-87-7481,S99943964,X86165263X,Ms.,Anika194,Olson653,,,S,white,irish,F,Minneapolis,656 Hartmann Landing Suite 12 South Bendship Minnesota  US,1
828df04e-6e16-4fd1-a680-29bcbd44cdc2,1991-10-09,,999-23-2300,S99987780,X84248200X,Mr.,Bart73,Reinger292,,,,white,american,M,Eden Prairie,219 Botsford Harbor Crystal Minnesota 55422 US,1
14116b7d-b001-4722-b04c-3c3cb184b483,1972-03-20,1972-05-01,999-85-8743,,,,Lucinda68,Schmeler639,,,,black,west_indian,F,Minneapolis,926 Cole Tunnel Unit 3 Wiltonship Minnesota  US,0
783d120e-393b-4390-8854-4d541ec06251,2015-11-01,,999-61-8461,,,,Freddy176,Jakubowski832,,,,white,english,M,Monticello,375 Stanton Alley Cascadeship Minnesota  US,0
18ca23b3-5b6e-496a-851d-919d5ccf3b54,1965-04-13,,999-64-7442,S99919267,X60172505X,Mrs.,Allena79,Johnston597,,Smith67,M,white,russian,F,Maplewood,492 Donnelly Stravenue Buhl Minnesota 55710 US,1
566a6d54-4be2-46e6-a25b-0b059cbc6e49,1983-11-08,,999-43-5662,S99998140,X6300970X,Mr.,Michael441,Toy286,,,M,white,irish,M,Inver Grove Heights,699 Hickle Tunnel Golden Valley Minnesota 55411 US,0
50a0ce02-d2ae-4f31-8533-90fa61899c55,2005-08-01,,999-83-3603,,,,Gail741,Waelchi213,,,,white,french,M,Salemship,345 Hansen Promenade Apt 88 Eden Prairie Minnesota 55344 US,1
77636224-af8c-407c-9377-f850e35be8bb,1989-07-15,1990-06-23,999-84-6758,,,,Chuck784,Anderson154,,,,white,italian,M,Lakeville,192 Nikolaus Road Coon Rapids Minnesota 55304 US,0
c1bc58c3-a553-4712-8dde-3bd26e894783,1959-06-09,,999-17-5985,S99914952,X57300122X,Mr.,Herb645,Heller342,,,S,white,italian,M,Minneapolis,664 Bailey Skyway Suite 95 Roomeship Minnesota  US,0
bbf65f52-2cf2-4f99-82e9-f0cc6c39e138,2006-08-24,,999-65-3052,,,,Cassondra930,Hoppe518,,,,white,irish,F,Lakeville,883 Schneider Station Unit 45 North Branch Minnesota 55032 US,0
b1c7c2cc-381d-462b-a5b0-3be689215781,1962-01-11,,999-99-1453,S99976299,X87749354X,Mr.,Bert917,Walker122,,,M,white,russian,M,Minneapolis,505 Fadel Vista Apt 46 Wiltonship Minnesota  US,1
ab0364e5-9ef6-472e-bbad-4d9e3a6e3c92,1958-11-01,,999-11-3083,S99970463,X66135849X,Mr.,Long300,Bayer639,,,S,white,irish,M,Prior Lake,935 Ward Gardens Apt 2 Golden Valleyship Minnesota  US,0
f0c641a3-b2e0-43cb-b7c2-b78af5aebcc7,1963-04-17,,999-49-4903,S99998480,X11756894X,Mrs.,Elane105,Kuvalis369,,Stroman228,M,asian,chinese,F,Virginia,768 Crist Arcade West St. Paul Minnesota 55118 US,1
afa36065-1fed-47ab-86e8-91c792f4606e,1964-09-28,,999-99-2202,S99926489,X63064870X,Mr.,Darell496,Weissnat378,,,M,white,italian,M,South St. Paul,680 Jakubowski Heights Apt 42 Gnesenship Minnesota  US,0
bb1aa27e-e254-4e43-9ea1-ca07dc1c8cd0,1946-03-07,2003-10-16,999-76-9304,S99968872,X26271785X,Ms.,Lindsey52,Corkery305,,,S,white,italian,F,St. Paul,722 Cremin Parade Jordan Minnesota 55352 US,1
9c007143-cc55-42d9-a4ac-48df9f1193aa,1953-11-23,,999-89-4939,S99950691,X70970486X,Mr.,Alvaro283,Kunde533,,,M,white,italian,M,Robbinsdale,344 Eichmann Manor Apt 29 Lakeville Minnesota 55024 US,0
dd0c5e30-6eb0-47ca-ad05-1365bc42a44c,1939-08-10,2012-11-29,999-66-9237,S99987290,X44369396X,Mr.,Tyrell880,Aufderhar910,,,M,white,french,M,Sauk Rapids,477 Powlowski Annex Coon Rapids Minnesota 55304 US,0
0693ba19-40df-4318-9d8d-ce1996d8beff,1989-04-22,,999-20-3790,S99985998,X65066536X,Mrs.,Bernadine674,Maggio310,,Conn188,M,white,italian,F,Cokato,123 Mohr Promenade Robbinsdale Minnesota 55422 US,0
7c2e7432-228a-4407-b2d6-e5d2172b3ddc,1970-01-12,,999-91-7272,S99918659,X40359056X,Mrs.,Katheleen349,Kassulke119,,McGlynn426,M,asian,chinese,F,St. Paul,904 Buckridge Glen Unit 35 Woodbury Minnesota 55125 US,0
8ee7a01b-8e48-465f-838f-fac7cf538cbf,1996-10-28,,999-88-8519,S99939478,X68965913X,Mr.,Brooks264,Douglas31,,,,white,italian,M,Inver Grove Heights,416 Bruen Street Jordan Minnesota 55352 US,1
d3076f05-2d65-4d36-a830-6583c70a6645,1974-09-22,,999-75-1136,S99972547,X7676227X,Mrs.,Jerilyn993,Tromp100,,Schuppe920,M,white,irish,F,Eden Prairie,680 Botsford Landing Suite 61 Minneapolis Minnesota 55401 US,0
357a5619-9e43-4c16-a524-b22eb2facaba,2011-03-21,,999-90-3669,,,,Willie882,Towne435,,,,white,american,M,Ramsey,588 Hansen Neck Coon Rapids Minnesota 55304 US,1
55d0ef98-e451-4d40-b0e7-3cb4a712f590,1968-04-17,,999-92-4566,S99962055,X58498240X,Mr.,Miguel Ángel46,Nieto461,,,M,black,dominican,M,St. Paul,617 Reichel Fork Apt 91 Stewartville Minnesota 55976 US,0
ac5f8d13-bd88-46ed-b823-cc03d9ebe3b8,1965-08-14,,999-93-6198,S99926409,X9336231X,Mrs.,Beatris270,Mertz280,,Krajcik437,M,white,portuguese,F,Bloomington,274 Heller Forge Suite 61 Minnetonka Minnesota 55305 US,0
a6ed8f07-1c17-4e49-8abe-d13a71bba125,2004-08-04,,999-53-5969,,,,Andre610,Moore224,,,,white,american,F,Burnsville,373 Sawayn Vale Apt 60 Minnesota Lake Minnesota 56068 US,0
98beba16-5841-4c0e-9981-08405e74c0bd,1979-01-19,1997-07-11,999-75-5475,S99935523,,Mr.,Geoffrey157,Collier206,,,,asian,chinese,M,West St. Paul,811 Doyle Dale St. Paul Minnesota 55101 US,0
96fe371b-8754-42e7-8ce0-8a3f372e2493,1999-06-20,,999-61-6530,S99990300,,Ms.,Dianne921,Lueilwitz711,,,,white,french_canadian,F,Rosemount,721 Schultz Alley Inver Grove Heights Minnesota 55075 US,0
6a23260a-2992-4cd5-ae03-be9ec7d5af38,1946-06-04,1962-12-17,999-68-9274,S99919147,,,Kizzie166,Howell947,,,,asian,asian_indian,F,Ham Lake,586 Friesen Parade St. Paul Minnesota 55101 US,0
c0ab5b28-75ee-45f8-bd12-5240262374b8,2001-12-24,,999-10-2018,S99968780,,,Abdul218,Ledner144,,,,asian,chinese,M,Minneapolis,760 Streich Overpass Apt 53 St. Paul Minnesota 55101 US,1
0462428b-6085-432f-a2d4-8a98c03159a7,1988-02-23,,999-41-6155,S99957226,X18750671X,Mr.,Rolando809,Abbott774,,,M,white,irish,M,Minneapolis,898 Langworth Neck Hopkins Minnesota 55305 US,0
144b192a-150b-49b2-8b6e-db6acd491f0e,1995-02-04,,999-64-2347,S99928325,X89375939X,Ms.,Elvia127,McClure239,,,,white,scottish,F,Virginia,741 Wuckert Path Suite 43 St. Paul Minnesota 55101 US,1
3a74d34d-638d-416e-98ce-13dd0d19c05a,1994-01-11,,999-23-3426,S99917426,X60631558X,Ms.,Marchelle563,Stokes453,,,,asian,chinese,F,Brooklyn Park,264 Lynch Arcade Suite 70 Woodbury Minnesota 55125 US,1
97ec9c10-c656-40c6-b7f7-19310df5272b,1978-11-27,,999-92-8759,S99936108,X17499117X,Mr.,Devin82,Nienow652,,,M,hispanic,mexican,M,Minneapolis,1073 Abernathy Lodge Apt 45 St. Paul Minnesota 55101 US,0
ab0ab184-ac18-4b1f-9b23-2811ec45ea15,1925-10-20,2013-07-02,999-94-4520,S99986778,X55334532X,Mr.,Sandy901,Witting912,,,M,white,american,M,Maplewood,1056 Balistreri Quay Brainerd Minnesota 56401 US,1
6dc4cb0b-ffba-4f4c-977f-21b347ea21ef,1976-10-04,,999-25-4865,S99969114,X48796318X,Mr.,Rueben647,Metz686,,,M,white,french,M,North St. Paul,516 Murray Village Eagan Minnesota 55120 US,0
9bb50de3-2772-4d44-b240-fcd223a93a5a,2016-01-20,,999-95-9267,,,,Daren950,Buckridge80,,,,white,scottish,M,Rochester,525 Reilly Orchard Unit 74 Minneapolis Minnesota 55401 US,1
36d5ba7a-7279-4a5a-8975-8f0d6bdff0d8,1982-10-11,,999-35-3857,S99945145,X8872694X,Ms.,Allyson474,Gleason633,,,S,white,irish,F,Mountain Iron,779 Runte Alley Apt 24 Owatonna Minnesota 55060 US,0
5776e477-10a9-4aa1-9edc-463a1d1c19e0,1959-01-01,,999-57-8963,S99996459,X37256957X,Mr.,Luke971,Mante251,,,M,white,russian,M,Savage,357 Rutherford Brook Unit 77 Little Falls Minnesota 56345 US,0
19022096-8bd8-4f81-a695-863c7265bf6a,1953-04-26,,999-74-6626,S99948595,X88033614X,Mrs.,Providencia986,Schmeler639,,Green467,M,white,irish,F,Prior Lake,454 Blick Forge Unit 96 Eagan Minnesota 55120 US,1
a918c9d1-f41b-4334-893f-66c48d82512d,1964-01-28,1980-11-11,999-67-7487,S99976362,,,Lenita591,Roberts511,,,,white,italian,F,Minneapolis,509 Wilkinson Passage Hopkins Minnesota 55305 US,0
fdf09ead-ca4b-4a5b-9bb3-859b137447bb,1971-03-27,,999-75-1315,S99929565,X34506566X,Mr.,Jerald662,Nitzsche158,,,M,white,english,M,West St. Paul,918 Bahringer Parade Minneapolis Minnesota 55401 US,1
4da57b05-e402-47c1-a655-e77c24b4584c,1982-11-15,,999-46-5676,S99995775,X34149119X,Mr.,Ellsworth48,Friesen796,,,S,white,irish,M,Eagan,340 Thiel Trail Suite 47 Nowthen Minnesota 55070 US,0
4c2168d8-8d0f-4499-94a0-69b76b3e8fba,2002-07-25,2003-01-02,999-42-8513,,,,Yasuko490,Marquardt819,,,,white,irish,F,Brooklyn Park,505 Keeling Skyway Minneapolis Minnesota 55401 US,0
aacd4063-c245-4626-83c8-52cb38cfe2e8,1938-04-15,2000-08-25,999-30-5232,S99941839,X15758338X,Mrs.,Jenell974,Schultz619,,Carroll471,M,white,irish,F,Adrian,702 Smitham Gateway Plymouth Minnesota 55441 US,0
02852265-6df6-419d-b402-051bdae022ed,2004-09-13,,999-77-3706,,,,Wynona930,Koelpin146,,,,hispanic,puerto_rican,F,East Bethel,459 Hauck Wall Suite 18 Minneapolis Minnesota 55401 US,0
e1d5520a-9913-4a88-bd1c-df3e15367910,1982-05-10,,999-94-9651,S99996764,X65970599X,Mr.,Otto672,Doyle959,,,M,white,american,M,Minneapolis,990 Toy Fork Apt 18 Hopkins Minnesota 55305 US,0
ebada90d-26ff-496b-8514-4ac33302ace0,1951-05-25,2017-04-26,999-57-4636,S99994764,X7490028X,Mrs.,Riva522,Windler79,,Schinner682,M,white,american,F,Laketownship,599 Toy Spur Suite 74 Brainerd Minnesota 56401 US,1
f4b216d4-98e6-49aa-bbb3-797500a2a346,1967-02-02,,999-67-2498,S99915994,X5840368X,Mr.,Nicolás801,Luna60,,,M,black,dominican,M,Shoreview,248 Dietrich Drive Unit 14 Stillwater Minnesota 55082 US,0
d44fc016-e702-4b90-8d61-02635fd9971c,1973-12-06,,999-47-7465,S99966248,X51676014X,Mrs.,Harriet337,Weber641,,Carter549,M,white,irish,F,St. Paul,379 Cummings Mews Shakopee Minnesota 55378 US,1
df8ce769-079c-4501-8ee7-846919a32ec7,1992-08-20,,999-59-1750,S99972878,X78209583X,Mr.,Rufus33,King743,,,,white,french,M,Bemidjiship,640 Schmidt Camp Apt 99 Crystal Minnesota 55422 US,0
ab93d652-09e6-4c4c-aff9-54ecf69ae7ca,2017-03-27,,999-69-6280,,,,Zachariah133,Davis923,,,,white,irish,M,Midwayship,695 Torphy Path Apt 58 La Grandship Minnesota  US,0
e57c8b08-236c-498a-90b4-558d80ae9d92,2007-07-15,,999-27-5994,,,,Sherill945,Ullrich385,,,,white,french,F,Maplewood,102 Grimes Center Fridley Minnesota 55421 US,0
